row_id,source_file,source_line,authority_level,category,epics,requirement_text,status,implementation_path,test_ref,evidence_ref,candidate_sha,actor,timestamp,supersedes_row_id
CW-RT-065,docs/product/case-workspace/04_DOMAIN_RUNTIME_AND_STATE_MACHINES.md,340,DOD,golden_case,E6|E14,Acceptance evidence: cross-tenant and revoked-membership tests fail closed.,PARTIAL,server/src/services/caseWorkspace/caseWorkspaceAuthContext.ts,server/src/routes/caseWorkspace/__tests__/contract/errorAndAuthz.contract.pg.test.ts:83|server/src/routes/caseWorkspace/__tests__/contract/errorAndAuthz.contract.pg.test.ts:159|server/src/routes/caseWorkspace/__tests__/contract/errorAndAuthz.contract.pg.test.ts:376,"FAILS CLOSED and proven against real organization_members rows: cross-tenant read AND mutation are 404 and indistinguishable from a non-existent id; a REVOKED membership is refused (404 case-scoped, 403 org-scoped); a user with no membership row at all is refused. ONE EXCEPTION, pinned as a defect: cross-tenant Plays by-id leak existence via 403-vs-404 (CW-SEC-ENUM-PLAYS-01, playService.ts:761-763 and 1091-1097). This row cannot be PASS until that is fixed.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-RT-066,docs/product/case-workspace/04_DOMAIN_RUNTIME_AND_STATE_MACHINES.md,341,DOD,golden_case,E14,Acceptance evidence: audit reconstructs conversation -> Case -> plan -> Run -> NodeRun -> command -> proposal/decision -> artifact -> deliverable.,PARTIAL,server/src/services/caseWorkspace/eventOutboxService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58,"PROVEN: one client-supplied X-Correlation-ID appears on ALL 19 events of the chain, and the exact ordered sequence Case -> plan -> run binding -> node acceptance -> proposal -> decision -> artifact -> deliverable pin -> outcome -> closure is asserted as an equality, not a subset. MISSING LINKS: conversation (no chat caller) and NodeRun (no NodeRun aggregate).",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-040,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,290,DOD,golden_case,E4|E9,Acceptance evidence: a legacy five-step AgentPlan round-trips to START + five nodes + END without loss of tool inputs or approval settings.,NOT_IMPLEMENTED,,,No legacy AgentPlan round-trip path exists.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-041,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,292,DOD,golden_case,E2,"Acceptance evidence: Simple, Expert and List expose identical semantic node/edge IDs and graph digest.",PARTIAL,server/src/services/caseWorkspace/casePlanVersionService.ts,server/src/routes/caseWorkspace/__tests__/contract/casesLifecycle.contract.pg.test.ts:353,"Proven for the EXPERT view: writing view state leaves graph_digest and the aggregate version untouched, so layout cannot fork the semantics. Not proven: that SIMPLE, EXPERT and LIST each expose the same node/edge ids - there is no view renderer to compare.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-042,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,293,DOD,golden_case,E2|E9,Acceptance evidence: List supports the same semantic edits and validation without drag-and-drop.,NOT_IMPLEMENTED,,,No List view exists.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-043,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,294,DOD,golden_case,E2|E9,Acceptance evidence: an Expert branch survives Simple View without flattening or data loss.,NOT_IMPLEMENTED,,,No Simple/Expert views exist.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-044,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,295,DOD,golden_case,E2,Acceptance evidence: a stale graph save returns 409; a published graph cannot be modified.,IMPLEMENTED_AND_PROVEN,server/src/services/caseWorkspace/casePlanVersionService.ts,server/src/routes/caseWorkspace/__tests__/contract/casesLifecycle.contract.pg.test.ts:280|server/src/routes/caseWorkspace/__tests__/contract/casesLifecycle.contract.pg.test.ts:404,Both clauses proven on real PG: a stale-version graph save is 409 with the stored digest and version unchanged; a PUBLISHED plan rejects PUT with 409 PLAN_VERSION_NOT_EDITABLE.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-045,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,296,DOD,golden_case,E2,Acceptance evidence: layout-only updates preserve semantic digest.,IMPLEMENTED_AND_PROVEN,server/src/services/caseWorkspace/casePlanVersionService.ts,server/src/routes/caseWorkspace/__tests__/contract/casesLifecycle.contract.pg.test.ts:353,"A layout-only PUT to /plan-versions/:id/view-state/EXPERT round-trips the layout and leaves BOTH graph_digest and the aggregate version unchanged, asserted from the API response and from the case_plan_versions row out of band.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-046,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,297,DOD,golden_case,E3,Acceptance evidence: every active palette entry resolves to an executable registry version.,NOT_IMPLEMENTED,,server/src/routes/caseWorkspace/__tests__/contract/idempotencyAndPagination.contract.pg.test.ts:287,"There is no palette. Worse, the registry cannot be populated over HTTP at all - POST /capabilities is unreachable (CW-API-CAP-ENUM-01), so 'every active palette entry resolves to an executable registry version' is unreachable from both ends.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-047,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,298,DOD,golden_case,E2|E3,Acceptance evidence: unknown/deprecated/unhealthy capabilities block publish with exact reason.,EVIDENCE_MISSING,server/src/services/caseWorkspace/casePlanVersionService.ts,,"Plan validation blockers exist and validatePlanVersion is routed, but this stream produced no test in which a capability is unknown/deprecated/unhealthy - because CW-API-CAP-ENUM-01 makes it impossible to register a capability over HTTP and then deprecate it.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-048,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,299,DOD,golden_case,E1|E3|E8,Acceptance evidence: human and Teresa calls reach the same module command and validation.,NOT_IMPLEMENTED,,,No Teresa caller exists (intake.routes.ts builds the contract; no chat route calls it).,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-049,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,300,DOD,golden_case,E1|E8,Acceptance evidence: direct and orchestrated operations create the same canonical artifact type.,NOT_IMPLEMENTED,,,No direct-vs-orchestrated comparison is possible without module adapters.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-050,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,301,DOD,golden_case,E14,Acceptance evidence: every mutation has successful canonical readback.,IMPLEMENTED_AND_PROVEN,server/src/routes/caseWorkspace/**,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58|server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:57|server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:250|server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseWaitExpiry.pg.test.ts:73,"Every mutation in all four scenarios is followed by a canonical readback taken through a SEPARATE pg pool, and the readback is asserted equal to the API response (never trusted from the response alone). Refused mutations are also read back and shown to have changed nothing.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-051,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,302,DOD,golden_case,E4|E5,Acceptance evidence: MCP/API callback replay produces one NodeRun transition and one effect.,NOT_IMPLEMENTED,,,No MCP/API callback path and no NodeRun transition exist.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-052,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,303,DOD,golden_case,E10,Acceptance evidence: artifact chips deep-link to the canonical owner object and exact revision.,PARTIAL,server/src/services/caseWorkspace/artifactLinkService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58,"The BACKEND half is proven: a link resolves to the canonical owner (artifactType + artifactId) at an EXACT pinned revision, with the pin history retained. Artifact chips are UI and do not exist.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GR-053,docs/product/case-workspace/05_CANONICAL_GRAPH_CAPABILITIES_AND_APIS.md,304,DOD,golden_case,E14,"Acceptance evidence: API contract, schema and negative authorization tests pass on one SHA.",PARTIAL,server/src/routes/caseWorkspace/__tests__/contract|server/src/services/caseWorkspace/__tests__/goldenCases,server/src/routes/caseWorkspace/__tests__/contract/openapiRouteParity.contract.test.ts:85|server/src/routes/caseWorkspace/__tests__/contract/errorAndAuthz.contract.pg.test.ts:83,"API CONTRACT tests (109 operations, router-to-spec parity in both directions), SCHEMA tests (every $ref resolves; every operation has a success and a 500) and NEGATIVE AUTHORIZATION tests (cross-tenant, revoked membership, no membership, role gates) all pass. 'On one SHA' is unmet: the work is uncommitted.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
MIG-023,docs/product/case-workspace/07_LEGACY_MIGRATION_AND_DELIVERY_PLAN.md,260,DOD,golden_case,E10,"Increment 10 (Golden Cases and production candidate) required flows: Golden B (direct Finance without Case -> late binding -> Teresa KPI and recommendation -> approval -> deliverable -> closeout); Golden A (mandate -> Interview -> Assessment/DRD -> Finance/KPI -> Recommendation -> Decision -> Initiative -> Execution -> Results -> Benefits -> Sustainability -> DOCX/PPTX). DoD/evidence: one exact deployed SHA and one canonical database; fresh migration replay plus idempotent rerun; API, browser, realDB, restart/replay and artifact evidence match the SHA; cross-tenant/project and revoked-membership suites pass; operator trace reconstructs the full causal chain; every gate is literally PASS, PARTIAL, BLOCKED, FAILED, EVIDENCE_MISSING or N/A_WITH_CODEX_APPROVAL (N/A valid only for literal canon out-of-scope or an immutable exact Codex approval reference).",NOT_IMPLEMENTED,,,"Increment 10 requires Golden A and Golden B as full consulting flows plus fresh migration replay, browser evidence and one deployed SHA. None of the module integrations those flows traverse (Interview, Assessment, Finance, Initiatives, Execution, Results, DOCX/PPTX) route through this API.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-00,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,121,DOD,golden_case,NONE,Golden Case A purpose: prove the system remains light. Flow: CFO intake -> financial source selection -> margin analysis -> sensitivity -> Findings -> Recommendation -> CFO review.,NOT_IMPLEMENTED,,,Golden Case A of doc 10 is a CFO Finance flow. No Finance capability routes through this API.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-01,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,125,DOD,golden_case,NONE,Golden Case A must prove: Small/Lightweight Case path with no process theatre.,PARTIAL,server/src/services/caseWorkspace/caseCoreService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:57,"The shape is proven on a LIGHT-profile Case: create -> activate -> one plan -> one proposal -> decision -> closure, with no mandatory gates or ceremony in between. The Finance content of the scenario is absent.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-02,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,126,DOD,golden_case,NONE,Golden Case A must prove: direct Finance capability and canonical Finance artifact.,NOT_IMPLEMENTED,,,No direct Finance capability and no canonical Finance artifact.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-03,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,127,DOD,golden_case,NONE,Golden Case A must prove: reproducible calculations and source provenance.,NOT_IMPLEMENTED,,,"No calculation engine is invoked through this API, so reproducibility and source provenance have nothing to attach to.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-04,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,128,DOD,golden_case,NONE,Golden Case A must prove: assumptions and contradictory evidence visible.,NOT_IMPLEMENTED,,,No assumption or contradictory-evidence model exists.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-05,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,129,DOD,golden_case,NONE,Golden Case A must prove: decision-ready result without mandatory Initiative.,PARTIAL,server/src/services/caseWorkspace/caseCoreService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:57,Proven: a Case reaches CLOSED with closure_type DECISION_COMPLETED and no Initiative anywhere in the chain. 'Decision-ready RESULT' is partial - there is no Recommendation artifact type; the decision trail and a linked artifact are what exist.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-06,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,130,DOD,golden_case,NONE,Golden Case A must prove: valid closure after the contracted diagnosis is accepted.,PARTIAL,server/src/services/caseWorkspace/caseCoreService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58|server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:57,"Proven: the contracted closure axis is completed, recordClosure stores closure_type plus an evidenceRef, and only then does the Case transition to CLOSED - and a second recordClosure is 409. Not proven: that the 'contracted diagnosis' was itself accepted, since no diagnosis artifact acceptance exists.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-07,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,134,DOD,golden_case,NONE,Golden Case A failure shield: no invented baseline or ROI.,NOT_IMPLEMENTED,,,No baseline/ROI computation exists to shield.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-08,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,135,DOD,golden_case,NONE,Golden Case A failure shield: no Case expansion merely because Teresa participated.,PARTIAL,server/src/services/caseWorkspace/caseIntakeService.ts,server/src/routes/caseWorkspace/__tests__/contract/idempotencyAndPagination.contract.pg.test.ts:399,"The mechanism that enforces this shield is proven: proposing a work order creates zero Cases and zero Runs, and only an explicit human confirmation of the exact digest creates one. There is no Teresa participant yet to over-expand a Case.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-A-09,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,136,DOD,golden_case,NONE,Golden Case A failure shield: no document treated as proof of calculation.,NOT_IMPLEMENTED,,,No document-vs-calculation distinction exists to enforce.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-00,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,143,DOD,golden_case,NONE,Golden Case B purpose: prove TRANSFORMATION profile with CONTROLLED governance and complete consulting lineage. Flow: contract -> discovery/interviews -> assessments -> financial baseline -> options -> challenger -> Decision -> Initiatives -> execution -> KPI/benefits -> sustainability.,NOT_IMPLEMENTED,,,TRANSFORMATION profile end-to-end lineage traverses modules that do not route through this API.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-01,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,148,DOD,golden_case,NONE,"Golden Case B must prove: multiple roles, modules and memberships.",PARTIAL,server/src/services/caseWorkspace/caseWorkspaceAuthContext.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58,"MULTIPLE ROLES AND MEMBERSHIPS: proven - the chain requires two distinct ACTIVE members (a MEMBER who proposes, an ADMIN who approves and publishes), and the single-actor shortcut is refused. MULTIPLE MODULES: not proven, no other module participates.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-02,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,149,DOD,golden_case,NONE,Golden Case B must prove: progressive planning and material replan.,NOT_IMPLEMENTED,,,Progressive planning and material replan (RequestReplan) have no command.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-03,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,150,DOD,golden_case,NONE,Golden Case B must prove: conflict-aware evidence.,NOT_IMPLEMENTED,,,No conflict-aware evidence model exists.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-04,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,151,DOD,golden_case,NONE,Golden Case B must prove: proportionate independent challenger.,NOT_IMPLEMENTED,,,No challenger role or command exists.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-05,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,152,DOD,golden_case,NONE,Golden Case B must prove: human Decision and exact approval version.,IMPLEMENTED_AND_PROVEN,server/src/services/caseWorkspace/proposalApprovalService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58|server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseApprovalRefused.pg.test.ts:57,"The decision is made by a HUMAN other than the proposer (self-approval refused 403 SELF_APPROVAL_FORBIDDEN, and the proposal stays PENDING_REVIEW), and it is bound to an EXACT version: proposalVersion plus payloadDigest are carried and checked, and a stale value on either is 409 PROPOSAL_STALE with zero decision rows written.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-06,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,153,DOD,golden_case,NONE,Golden Case B must prove: Initiative ownership and execution readback.,NOT_IMPLEMENTED,,,No Initiative object routes through this API.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-07,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,154,DOD,golden_case,NONE,Golden Case B must prove: KPI/ROI source lineage and attribution.,PARTIAL,server/src/services/caseWorkspace/caseHistoryService.ts,server/src/services/caseWorkspace/__tests__/goldenCases/goldenCaseHappyPath.pg.test.ts:58,"ATTRIBUTION: proven as a stored, required field on a value measurement, alongside confidence and the measurement window. SOURCE LINEAGE: partial - measurements carry kpiRef/evidenceRef but nothing verifies the far end resolves, and no KPI module participates.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-08,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,155,DOD,golden_case,NONE,Golden Case B must prove: consistent DOCX/PPTX/XLS from one accepted facts digest.,NOT_IMPLEMENTED,,,No DOCX/PPTX/XLS generation routes through this API and no accepted-facts digest is produced for it.,80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
CW-GC-B-09,docs/product/case-workspace/10_TEST_ACCEPTANCE_AND_GOLDEN_CASES.md,156,DOD,golden_case,NONE,Golden Case B must prove: Monitoring Case split when the sustainability window exceeds delivery closure.,NOT_IMPLEMENTED,,,"MONITORING is an accepted caseProfile value, but no Case-split command exists.",80d75f24ce01751639e572226f4e52b30503cd22,claude-stream-e,2026-08-10T11:58:00+02:00,
